agent,model,resolution_status,debug_difficulty,instance_id,phases,link_to_graphectory
SWE-agent,devstral-small,unresolved,15 min - 1 hour,django__django-16256,"L_20, P_4, L_143",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/django__django-16256/django__django-16256.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,django__django-16950,L_103,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/django__django-16950/django__django-16950.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,pytest-dev__pytest-10051,L_114,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/pytest-dev__pytest-10051/pytest-dev__pytest-10051.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,sphinx-doc__sphinx-8593,"L_8, P_3, L_8, P_1, L_11, P_41",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-8593/sphinx-doc__sphinx-8593.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,sphinx-doc__sphinx-9673,"L_6, P_4, L_1, P_5",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-9673/sphinx-doc__sphinx-9673.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,sympy__sympy-13551,L_115,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sympy__sympy-13551/sympy__sympy-13551.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,sympy__sympy-18698,L_7,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sympy__sympy-18698/sympy__sympy-18698.pdf
SWE-agent,devstral-small,unresolved,15 min - 1 hour,sympy__sympy-19783,L_697,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sympy__sympy-19783/sympy__sympy-19783.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,django__django-14404,"L_24, P_1",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/django__django-14404/django__django-14404.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,django__django-14765,"L_12, P_1, L_1, P_1",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/django__django-14765/django__django-14765.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,django__django-15380,L_66,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/django__django-15380/django__django-15380.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,psf__requests-1724,"L_6, P_1",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/psf__requests-1724/psf__requests-1724.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,sphinx-doc__sphinx-10435,L_13,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-10435/sphinx-doc__sphinx-10435.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,sphinx-doc__sphinx-10449,L_41,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-10449/sphinx-doc__sphinx-10449.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,sphinx-doc__sphinx-7440,L_45,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-7440/sphinx-doc__sphinx-7440.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,sphinx-doc__sphinx-8621,L_7,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-8621/sphinx-doc__sphinx-8621.pdf
SWE-agent,devstral-small,unresolved,<15 min fix,sphinx-doc__sphinx-9711,L_87,https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sphinx-doc__sphinx-9711/sphinx-doc__sphinx-9711.pdf
SWE-agent,devstral-small,unresolved,>4 hours,sympy__sympy-13878,"L_19, P_1, L_1, P_1, L_2, P_2, L_399",https://github.com/Intelligent-CAT-Lab/Graphectory/blob/application/data/SWE-agent/graphs/devstral-small/sympy__sympy-13878/sympy__sympy-13878.pdf
